theme,description,profile_link,author,github_stars,updated,license,theme_tags,theme-repo,theme-ref
"
Tufte
","
A minimalist blog theme using Tufte-css.
",https://d33wubrfki0l68.cloudfront.net/52da465d72e58511170a8fab4de0e09360843d5a/ad643/themes/hugo-tufte/screenshot_hued867e610f8e03f6443028450ecca008_281702_750x500_fill_catmullrom_top_3.png,"
Shawn O'Hare
","
30
","
2021-11-03
","
MIT
","['\nBlog\n', '\nLight\n', '\nMinimal\n', '\nPersonal\n']",https://github.com/edwardtufte/tufte-css,https://themes.gohugo.io/themes/hugo-tufte/
"
Shopping Product Catalogue - Simple
","
Kishan B
",https://d33wubrfki0l68.cloudfront.net/c12a9bcfe7e0e8406cdea858ddc363b706935242/00d91/themes/hugo-shopping-product-catalogue-simple/screenshot_hu2e6424fff939b271f7ef1871471e0dc2_245908_750x500_fill_catmullrom_top_3.png,"
Kishan B
","
45
","
2018-12-29
","
MIT
","['\nEcommerce\n', '\nMinimal\n', '\nResponsive\n', '\nrecent release of Hugo.\n', '\nVersion Configuration\n', '\ntag a new version.\n']",https://github.com/kishaningithub/hugo-shopping-product-catalogue-simple/pulls,https://themes.gohugo.io/themes/hugo-shopping-product-catalogue-simple/
"
alaGeek
","
alaGeek website specific theme.
",https://d33wubrfki0l68.cloudfront.net/1d43b13333ebc35c9283cafbf7fe89cbc366ac5b/f4202/themes/hugo-alageek-theme/screenshot_huf647c53e056014c362087e2abc87b563_292571_750x500_fill_catmullrom_top_3.png,"
Gökmen Görgen
","
45
","
2021-06-13
","
MIT
","['\nDark\n', '\nLight\n', '\nResponsive\n']",https://github.com/mtn/cocoa-eh-hugo-theme,https://themes.gohugo.io/themes/hugo-alageek-theme/
"
Hugo Theme Bootie Docs
","
A simple Hugo theme with Bootstrap for documentation
",https://d33wubrfki0l68.cloudfront.net/c678b240d94c0adc9f1ee8bc460c60da032f6248/f7081/themes/hugo-theme-bootie-docs/screenshot_huac3ca5908e315b13afa36379d44870e4_307727_750x500_fill_catmullrom_top_3.png,"
IKEDA Kiyoshi
","
50
","
2018-03-28
","
MIT
","['\nBootstrap\n', '\nDocs\n', '\nrecent release of Hugo.\n', '\nVersion Configuration\n', '\ntag a new version.\n']",https://github.com/progrhyme/hugo-theme-bootie-docs,https://themes.gohugo.io/themes/hugo-theme-bootie-docs/
"
Jeffprod
","
A new theme blog for HUGO built with Bulma CSS. Including archives and tags widgets.
",https://d33wubrfki0l68.cloudfront.net/c952d22646385a019c5ea5b3ae401008321e10d3/6e797/themes/hugo-blog-jeffprod/screenshot_hu48db6de8e13463d4f738bef327966372_273726_750x500_fill_catmullrom_top_3.png,"
@JeffProd
","
51
","
2020-05-28
","
MIT
","['\nArchive\n', '\nBlog\n', '\nPersonal\n']",https://github.com/adam-p/markdown-here/wiki/Markdown-Cheatsheet,https://themes.gohugo.io/themes/hugo-blog-jeffprod/
"
W3.CSS Basic
","
This theme is built with W3.CSS and is highly configurable. More than 100 monochromatic color themes and 25 shortcodes. It has support for Cookie consent, image processing, image galleries, page bundles and resources (attachments).
",https://d33wubrfki0l68.cloudfront.net/9e1cdd182b7c2b9fbfed8e2f9693216786419841/a0ef1/themes/hugo-theme-w3css-basic/screenshot_hu59c2c41f1e1701af7b03f13466ca4253_1009163_750x500_fill_catmullrom_top_3.png,"
it-gro
","
45
","
2021-09-05
","
MIT
","['\nBlog\n', '\nCompany\n', '\nContact\n', '\nGallery\n', '\nLanding\n', '\nPersonal\n', '\nPortfolio\n', '\nResponsive\n']",https://github.com/liwenyip/hugo-easy-gallery/,https://themes.gohugo.io/themes/hugo-theme-w3css-basic/
"
Twenty Twenty Hugo
","
**This theme is ported from WordPress Twenty Twenty themes.**
",https://d33wubrfki0l68.cloudfront.net/a9843a6ccc8937e984f231eac7eaf0fe7499897f/95f77/themes/twenty-twenty-hugo/screenshot_huc38a4bb41bb0e38394b9766172db6745_62965_750x500_fill_catmullrom_top_3.png,"
Themefisher
","
29
","
2021-12-09
","
GPL v2
","['\nBlog\n', '\nBootstrap\n', '\nLanding\n', '\nLight\n', '\nMinimal\n', '\nPortfolio\n', '\nResponsive\n']",https://github.com/themefisher/twenty-twenty-hugo/graphs/contributors,https://themes.gohugo.io/themes/twenty-twenty-hugo/
"
Relearn
","
A theme for Hugo designed for documentation
",https://d33wubrfki0l68.cloudfront.net/ed0f0f81c83d98df4a36e0b5e9cc54562c8d2b1c/7688c/themes/hugo-theme-relearn/screenshot_hubd5c3a6fe08405f5a875eb370452e283_100900_750x500_fill_catmullrom_top_3.png,"
Sören Weber
","
25
","
2021-11-26
","
MIT
","['\nDocs\n', '\nMultilingual\n']",https://github.com/matcornic/hugo-theme-learn,https://themes.gohugo.io/themes/hugo-theme-relearn/
"
liquorice
","
Liquorice is a small black and white theme for Hugo.
",https://d33wubrfki0l68.cloudfront.net/5ebe2894576fcd5bf3c3c2f9fefc9df1c0ebd861/b5c70/themes/liquorice/screenshot_hu6f386f9e297ed8f24135397af7623817_125971_750x500_fill_catmullrom_top_3.png,nil,"
47
","
2020-06-22
","
MIT
",[],https://github.com/GoalSmashers/clean-css,https://themes.gohugo.io/themes/liquorice/
"
hugo-dusk
","
A minimalistic dark responsive theme.
",https://d33wubrfki0l68.cloudfront.net/dd304f3000392f65c2325b845592bf11e04d5b91/595f0/themes/hugo-dusk/screenshot_hu8de9046cea559499ddb5875d76725b7d_125108_750x500_fill_catmullrom_top_3.png,"
Gyorgy Orban
","
49
","
2017-08-24
","
MIT
","['\nBlog\n', '\nDark\n', '\nMinimal\n', '\nrecent release of Hugo.\n', '\nVersion Configuration\n', '\ntag a new version.\n']",https://github.com/gyorb/hugo-dusk,https://themes.gohugo.io/themes/hugo-dusk/
"
casper3
","
The default Casper version 3 theme from Ghost CMS ported over to Hugo
",https://d33wubrfki0l68.cloudfront.net/772e814fee03f24dece7dfb859cb7f8a37eb1746/240c7/themes/hugo-casper3/screenshot_hu3b23bd0cf2fa31648ecbbdbd08554743_777732_750x500_fill_catmullrom_top_3.png,"
Jonathan Janssens
","
49
","
2021-02-26
","
MIT
","['\nBlog\n', '\nDark\n', '\nLight\n']",https://github.com/jonathanjanssens/hugo-casper3-demo,https://themes.gohugo.io/themes/hugo-casper3/
"
Minimo
","
Minimalist theme for Hugo
",https://d33wubrfki0l68.cloudfront.net/a3b5d4937fd01c269e7af91aa5a8bc08c208a6b1/1b025/themes/engimo/screenshot_hufac06538aeefc053a28a7d8381729205_105425_750x500_fill_catmullrom_top_3.png,"
Munif Tanjim
","
48
","
2018-05-08
","
MIT
","['\nBlog\n', '\nMinimal\n', '\nResponsive\n', '\nrecent release of Hugo.\n', '\nVersion Configuration\n', '\ntag a new version.\n']",https://github.com/colebemis/feather/blob/master/LICENSE,https://themes.gohugo.io/themes/engimo/
"
Simplicity
","
Simple theme with clean typography.
",https://d33wubrfki0l68.cloudfront.net/b2659c06cc670bf829fbfea93846cca36fb04fd0/86b07/themes/simplicity/screenshot_huc5ad281128465a4bc0cc1771290aa2f2_141016_750x500_fill_catmullrom_top_3.png,"
Przemysław Kołodziejczyk
","
50
","
2019-02-10
","
MIT
","['\nBlog\n', '\nMinimal\n', '\nResponsive\n', '\nrecent release of Hugo.\n', '\nVersion Configuration\n', '\ntag a new version.\n']",https://github.com/eshlox/simplicity/blob/master/LICENSE,https://themes.gohugo.io/themes/simplicity/
"
Yourfolio
","
A simple and responsive theme for your personal website
",https://d33wubrfki0l68.cloudfront.net/6c25f491198e3a4c2833f2e5f528db51b110ffaa/faccc/themes/yourfolio/screenshot_hu99dc841a183fd8f871cf0c5c069d7103_307705_750x500_fill_catmullrom_top_3.png,"
Sergey Furtak
","
24
","
2021-10-28
","
MIT
","['\nLight\n', '\nMinimal\n', '\nPersonal\n', '\nPortfolio\n', '\nResponsive\n']",https://github.com/serg/yourfolio,https://themes.gohugo.io/themes/yourfolio/
"
Accessible Minimalism
","
Minimalist Hugo theme with a penchant for accessibility
",https://d33wubrfki0l68.cloudfront.net/7f8ccd6b58cc3f14be17c49731630297a45c4709/db349/themes/accessible-minimalism-hugo-theme/screenshot_hu1da3ea2351d5aecb03e05bb93250c92e_95060_750x500_fill_catmullrom_top_3.png,"
Leon Stafford
","
29
","
2021-11-12
","
Unlicense
",['\nMinimal\n'],https://github.com/leonstafford/accessible-minimalism-hugo-theme/blob/master/images/screenshot.png,https://themes.gohugo.io/themes/accessible-minimalism-hugo-theme/
"
Bare
","
A speed-focused, minimalist Hugo blog theme based on Bulma.io
",https://d33wubrfki0l68.cloudfront.net/8c31211e03ffc0b22055463f4b58d1f5ddbe65b6/afe4f/themes/bare-hugo-theme/screenshot_hu0d55359ee66a303ac1dc2e8837258d42_211101_750x500_fill_catmullrom_top_3.png,"
Tom Forbes
","
43
","
2021-04-29
","
MIT
","['\nBlog\n', '\nLight\n', '\nMinimal\n', '\nResponsive\n']",https://github.com/orf/bare-hugo-theme,https://themes.gohugo.io/themes/bare-hugo-theme/
"
Charaka
","
Minimalistic and Responsive blog theme for hugo
",https://d33wubrfki0l68.cloudfront.net/143f17d1f7665ded598de4383fed872decb22828/39840/themes/charaka-hugo-theme/screenshot_hu28f51ff8797afd733a8ccadf3e365476_225119_750x500_fill_catmullrom_top_3.png,"
Nataraj Basappa
","
41
","
2020-12-15
","
MIT
","['\nBlog\n', '\nMinimal\n', '\nPersonal\n']",https://github.com/natarajmb/charaka-hugo-theme/blob/master/exampleSite/config.toml,https://themes.gohugo.io/themes/charaka-hugo-theme/
"
Slick
","
A Hugo theme focused on content, cleanliness, speed, responsiveness and privacy
",https://d33wubrfki0l68.cloudfront.net/42e8f1ae65127e968602e587b99374bd70a33d91/716e0/themes/slick/screenshot_hu0e7e1e60dbc419b310699ddeccf657ef_58782_750x500_fill_catmullrom_top_3.png,"
Frieder Grießhammer
","
43
","
2021-10-02
","
MIT
","['\nBlog\n', '\nLight\n', '\nMinimal\n', '\nPersonal\n', '\nResponsive\n']",https://github.com/spookey/slick/blob/master/LICENSE,https://themes.gohugo.io/themes/slick/
"
Minimage
","
It is simple, thumbnail can be set theme.
",https://d33wubrfki0l68.cloudfront.net/ba356c82d87efe8e717bab324bdd56f13194f785/9435c/themes/minimage/screenshot_hu5c7de8af24af42e5f9141b20f1cdc1a3_850516_750x500_fill_catmullrom_top_3.png,"
Daisuke KONISHI
","
18
","
2022-01-11
","
MIT
",['\nResponsive\n'],https://github.com/dsk52/minimage/blob/master/LICENSE.md,https://themes.gohugo.io/themes/minimage/
"
Tailwind Journal
","
A minimalist journal template for Hugo using TailwindCSS.
",https://d33wubrfki0l68.cloudfront.net/cb5a253c678933e885c607d37871d1d793edef27/f8d78/themes/hugo-tailwind-journal/screenshot_hu499ea5182f215763aea88885c41714da_71624_750x500_fill_catmullrom_top_3.png,"
Ian Rodrigues
","
41
","
2019-11-19
","
MIT
","['\nBlog\n', '\nMinimal\n', '\nrecent release of Hugo.\n', '\nVersion Configuration\n', '\ntag a new version.\n']",https://github.com/ianrodrigues/hugo-tailwind-journal,https://themes.gohugo.io/themes/hugo-tailwind-journal/
"
Showcase
","
Minimal, one page, theme for showcasing your work
",https://d33wubrfki0l68.cloudfront.net/e0bbdc9b95199ad54627b10cb02a7e1c2f7dfac8/a3c31/themes/showcase-hugo-theme/screenshot_hue3812a59b205ab3560ebb5964b79160a_3200671_750x500_fill_catmullrom_top_3.png,"
Varun A P
","
38
","
2021-07-14
","
MIT
","['\nGallery\n', '\nLanding\n', '\nLight\n', '\nMinimal\n', '\nPersonal\n', '\nResponsive\n']",https://github.com/apvarun/showcase-hugo-theme/issues,https://themes.gohugo.io/themes/showcase-hugo-theme/
"
Hugo Lodi Theme
","
Hugo Lodi Theme ported to Hugo by Xavi Ablaza
",https://d33wubrfki0l68.cloudfront.net/0aea2250d5293f494123b82a0ab07985a49d5db4/ecec8/themes/hugo-lodi-theme/screenshot_hufb0ecf9dd6b6c459538254ff96a6ec13_287840_750x500_fill_catmullrom_top_3.png,"
Xavi Ablaza
","
44
","
2019-02-15
","
MIT
","['\nHero\n', '\nPersonal\n', '\nPortfolio\n', '\nResponsive\n', '\nrecent release of Hugo.\n', '\nVersion Configuration\n', '\ntag a new version.\n']",https://github.com/xaviablaza/hugo-lodi-theme,https://themes.gohugo.io/themes/hugo-lodi-theme/
"
onetwothree
","
A elegant, mobile-ready, minimalistic theme that is easy as 1, 2, 3
",https://d33wubrfki0l68.cloudfront.net/857618a70e289f0614d5a1344c5c903ad615a0be/ca229/themes/onetwothree/screenshot_hu54dea72a50da9bed5a8cdd4cdb88bd53_25255_750x500_fill_catmullrom_top_3.png,"
Zack Scholl
","
42
","
2019-09-16
","
MIT
","['\nMinimal\n', '\nResponsive\n', '\nrecent release of Hugo.\n', '\nVersion Configuration\n', '\ntag a new version.\n']",https://github.com/schollz/onetwothree,https://themes.gohugo.io/themes/onetwothree/
"
revealjs
","

Note!

This theme has not been updated for more than 2 years.


If you are maintainer of this theme, please verify that this theme works with a

recent release of Hugo.

Then add an appropriate

Version Configuration

to the theme's
config.toml
and then finally

tag a new version.

",https://d33wubrfki0l68.cloudfront.net/00a098ea6b884ecde427fa90a42d731fefa06f2f/3455d/themes/hugo-theme-revealjs/screenshot_hud1bb955796a7ad786da1db0fb5caba0c_91699_750x500_fill_catmullrom_top_3.png,"
Jake Howard
","
40
","
2018-01-07
","
MIT
",,https://github.com/RealOrangeOne/hugo-theme-revealjs,https://themes.gohugo.io/themes/hugo-theme-revealjs/
"
solar-theme-hugo
","
A light or dark minimalistic theme
",https://d33wubrfki0l68.cloudfront.net/565b2e5c09b001c814b2549073f05c99ddad8084/fb127/themes/solar-theme-hugo/screenshot_hu865131c1f02af8fa259d27c62b90d2eb_119900_750x500_fill_catmullrom_top_3.png,"
bake
","
44
","
2021-04-03
","
GPLv2
","['\nBlog\n', '\nDark\n', '\nLight\n', '\nResponsive\n']",https://github.com/mattvh/solar-theme-ghost,https://themes.gohugo.io/themes/solar-theme-hugo/
"
vncnt-hugo
","
A simple theme for your personal landing page.
",https://d33wubrfki0l68.cloudfront.net/de0d5ab4b2491e8027573ba3c8f975964a500835/069d6/themes/vncnt-hugo/screenshot_hue92040d4212940d344880896538f23ff_49580_750x500_fill_catmullrom_top_3.png,"
Vincent von Schelm
","
41
","
2021-05-20
","
MIT
","['\nLanding\n', '\nMinimal\n', '\nPersonal\n', '\nResponsive\n']",https://github.com/acahir/Barebones,https://themes.gohugo.io/themes/vncnt-hugo/
"
risotto
","
A minimalist, responsive theme inspired by terminal ricing aesthetics.
",https://d33wubrfki0l68.cloudfront.net/f83c4e590bce9b8989246350e9333ccc666a130f/9de5f/themes/risotto/screenshot_hua714515d39a7846e62460584935a7460_185696_750x500_fill_catmullrom_top_3.png,"
Joe Roe
","
21
","
2022-01-10
","
MIT
","['\nDark Mode\n', '\nMinimal\n', '\nResponsive\n']",https://github.com/joeroe/risotto,https://themes.gohugo.io/themes/risotto/
"
Split
","
Split is a centrally-divided layout for a professional online presence with a big image or video left with alongside content.
",https://d33wubrfki0l68.cloudfront.net/6625dc4a746bd41ab1f995b8a94e2f315a40344e/0ae0e/themes/hugo-split-theme/screenshot_hue67a658e873f35d2ce93de8c096dd40b_377560_750x500_fill_catmullrom_top_3.png,nil,"
42
","
2021-04-25
","
Creative Commons Attribution 3.0 Unported
","['\nLanding\n', '\nMinimal\n', '\nPersonal\n', '\nResponsive\n']",https://github.com/escalate/hugo-split-theme,https://themes.gohugo.io/themes/hugo-split-theme/
"
Hugo Winston
","
Hugo Winston is a bold minimal blogging theme
",https://d33wubrfki0l68.cloudfront.net/162c38d682897198f98c5a271c3b4479d33d5221/c14e1/themes/hugo-winston-theme/screenshot_hue53e594662cc3034ed81f2ed2d8360f8_146749_750x500_fill_catmullrom_top_3.png,"
Robert Austin
","
18
","
2022-01-03
","
MIT
","['\nBlog\n', '\nBootstrap\n', '\nMinimal\n']",https://github.com/zerostaticthemes/hugo-winston-theme,https://themes.gohugo.io/themes/hugo-winston-theme/
"
Paperback
","
Minimalist theme for Hugo.
",https://d33wubrfki0l68.cloudfront.net/e8b082292b44967434d7c18100e8b2db1a8020a3/60887/themes/paperback/screenshot_hu8a865f7c857e7d81f87c5bc466d14abe_188745_750x500_fill_catmullrom_top_3.png,"
dashdashzako
","
41
","
2021-04-02
","
MIT
","['\nBlog\n', '\nMinimal\n']",https://github.com/dashdashzako/paperback,https://themes.gohugo.io/themes/paperback/
"
vienna
","
Simple and clean blog theme for hugo
",https://d33wubrfki0l68.cloudfront.net/b2049d85530e54195d2f9ba63c7c4ece72232eaa/f21b0/themes/vienna/screenshot_hu7cd18d56d2063c41451ed74978958fed_736235_750x500_fill_catmullrom_top_3.png,nil,"
42
","
2020-04-02
","
MIT
","['\nBlog\n', '\nBootstrap\n']",https://github.com/keichi/vienna,https://themes.gohugo.io/themes/vienna/
"
docPort
","
Documentation theme for Hugo
",https://d33wubrfki0l68.cloudfront.net/25ebc9c7463434e4f8f4a9f2402ff420e3eac2ba/1f739/themes/hugo-theme-docport/screenshot_hu5f6ae5a52751ee93a83346d65f741d7b_202098_750x500_fill_catmullrom_top_3.png,"
Valere JEANTET
","
38
","
2020-11-05
","
MIT
",['\nDocs\n'],https://github.com/vjeantet/hugo-theme-docdock,https://themes.gohugo.io/themes/hugo-theme-docport/
"
hugo-sodium-theme
","
Hugo Sodium Theme is minial, clean and responsive component theme
",https://d33wubrfki0l68.cloudfront.net/797b7da5c515ba0d576496ac0425d63aec7ddb7e/4bbce/themes/hugo-sodium-theme/screenshot_hu8eb0a31345b14391ef12e0403335fd04_1062283_750x500_fill_catmullrom_top_3.png,"
UICardio
","
38
","
2018-11-19
","
MIT
","['\nBlog\n', '\nMinimal\n', '\nPortfolio\n', '\nResponsive\n', '\nrecent release of Hugo.\n', '\nVersion Configuration\n', '\ntag a new version.\n']",https://github.com/uicardioHQ/hugo-sodium-theme,https://themes.gohugo.io/themes/hugo-sodium-theme/
"
Origin
","
simple theme for hugo
",https://d33wubrfki0l68.cloudfront.net/5da60ef55485bb912e661833628dfde3b56397ed/df9de/themes/origin-hugo-theme/screenshot_hu2b9f77c93a9153efe93573713726c051_117223_750x500_fill_catmullrom_top_3.png,nil,"
36
","
2020-06-11
","
MIT
","['\nBlog\n', '\nLight\n', '\nResponsive\n']",https://github.com/moody-person/origin-hugo-theme,https://themes.gohugo.io/themes/origin-hugo-theme/
"
Vec
","
Vec -- a minimal theme for Hugo.
",https://d33wubrfki0l68.cloudfront.net/835905e7f25658ef6862ba7392873287cad818b8/46944/themes/hugo-theme-vec/screenshot_hu67e683500f8bb9d0db3f0e49c60be1df_72890_750x500_fill_catmullrom_top_3.png,"
Ivan Chou
","
36
","
2019-01-10
","
MIT
","['\nBlog\n', '\nMinimal\n', '\nrecent release of Hugo.\n', '\nVersion Configuration\n', '\ntag a new version.\n']",https://github.com/IvanChou/hugo-theme-vec/blob/master/LICENSE.md,https://themes.gohugo.io/themes/hugo-theme-vec/
"
Hello Programmer
","
Hugo Blog theme for a programmer
",https://d33wubrfki0l68.cloudfront.net/140cdb37ced003e05680aa629093a6468693ec4e/b318c/themes/hugo-hello-programmer-theme/screenshot_hu7fd2c291941b7fd19da96cf492b194cd_385360_750x500_fill_catmullrom_top_3.png,"
LUBANG (DONGGEUN, BANG)
","
37
","
2019-06-09
","
MIT
","['\nBlog\n', '\nrecent release of Hugo.\n', '\nVersion Configuration\n', '\ntag a new version.\n']",https://github.com/lubang/hugo-hello-programmer-theme,https://themes.gohugo.io/themes/hugo-hello-programmer-theme/
"
Grayscale
","
Grayscale is a multi-section single page theme intended as a landing page.
",https://d33wubrfki0l68.cloudfront.net/251efd2dfbcc5fa27c7a5304a6812076eec7eece/385f8/themes/hugograyscale/screenshot_hu9187e06362d3dcc8eedf0d05546fc6fc_424639_750x500_fill_catmullrom_top_3.png,"
RunningStream
","
35
","
2021-01-23
","
MIT
","['\nCompany\n', '\nLanding\n', '\nMinimal\n', '\nResponsive\n']",https://github.com/runningstream/hugograyscale,https://themes.gohugo.io/themes/hugograyscale/
"
HugoTeX
","
LaTeX style hugo theme
",https://d33wubrfki0l68.cloudfront.net/c53bfd81fa86e5427a86d8ac76b0fe6d6b300e61/52530/themes/hugotex/screenshot_huc0af4ba0ae0bd329e83b58da4c22e7ac_128519_750x500_fill_catmullrom_top_3.png,"
HelloRusk
","
37
","
2021-08-20
","
MIT
","['\nBlog\n', '\nDark\n', '\nLight\n', '\nMinimal\n']",https://github.com/queensferryme/hugo-theme-texify/,https://themes.gohugo.io/themes/hugotex/
"
Restaurant Hugo
","
Hugo port of the Themefisher’s restaurant Template
",https://d33wubrfki0l68.cloudfront.net/c2357e1120253811fce20bdf6db59fd89851b7ca/c37cf/themes/restaurant-hugo/screenshot_hue116791c46011ac30d6ad1746cb0fab4_2592647_750x500_fill_catmullrom_top_3.png,"
Themefisher
","
35
","
2021-09-08
","
MIT
","['\nBlog\n', '\nBootstrap\n', '\nCompany\n', '\nContact\n', '\nLanding\n', '\nLight\n', '\nMinimal\n', '\nResponsive\n']",https://github.com/gethugothemes/restaurant-hugo/graphs/contributors,https://themes.gohugo.io/themes/restaurant-hugo/
"
Materialize-BP
","
MaterializeCSS based Hugo theme which supports out of the box best practices.
",https://d33wubrfki0l68.cloudfront.net/847440f3a31745d565aa12b3fd71a6adc277f6d8/eb08d/themes/materialize-bp-hugo-theme/screenshot_huf047863dad0a854d7afe888185f13bf1_491873_750x500_fill_catmullrom_top_3.png,"
Sebastian Pech
","
14
","
2022-01-13
","
MIT
","['\nBlog\n', '\nDark\n', '\nLight\n', '\nMinimal\n', '\nMultilingual\n', '\nResponsive\n']",https://github.com/spech66/materialize-bp-hugo-theme,https://themes.gohugo.io/themes/materialize-bp-hugo-theme/
"
ColorDrop
","
Customizable, monochromatic and minimalist hugo theme for personal blogs
",https://d33wubrfki0l68.cloudfront.net/0cdfc3d8d3125c8640c73ec2508ba2f0db7fe942/cddc0/themes/colordrop/screenshot_hucfa8ee631e2ff2785921491a2b60b68a_166731_750x500_fill_catmullrom_top_3.png,"
Humberto Rocha
","
14
","
2021-12-16
","
MIT
",['\nBlog\n'],https://github.com/humrochagf/colordrop/tags,https://themes.gohugo.io/themes/colordrop/
"
Infinity Hugo
","
Hugo port of the Themefisher’s Infinity Template
",https://d33wubrfki0l68.cloudfront.net/d0bdde916590814f779814ef305072a5a2904127/59749/themes/infinity-hugo/screenshot_hud19426e3f55a425d90bab2e8bf2401e1_950300_750x500_fill_catmullrom_top_3.png,"
Themefisher
","
36
","
2021-09-08
","
MIT
","['\nBootstrap\n', '\nLanding\n']",https://github.com/gethugothemes/infinity-hugo/graphs/contributors,https://themes.gohugo.io/themes/infinity-hugo/
"
Hugo Now
","
a Hugo port of Jekyll Now
",https://d33wubrfki0l68.cloudfront.net/7b532c85e14a9a104efd2ffd6c815ddc7dcdea31/2aba3/themes/hugo-now/screenshot_hubff6c20038542b84d633dc9f80ebb740_220319_750x500_fill_catmullrom_top_3.png,"
Michael Blum
","
15
","
2021-12-12
","
MIT
","['\nBlog\n', '\nBootstrap\n', '\nResponsive\n']",https://github.com/tanksuzuki/hemingway,https://themes.gohugo.io/themes/hugo-now/
"
Neofeed
","
If Twitter and Geocities had a baby it would be nothing like this. This is way better.
",https://d33wubrfki0l68.cloudfront.net/1f8bd64faff2170353912f3d272719ddd721b65d/43f96/themes/v2/screenshot_huba2902b4c16c1e514a5d3efec0182a3d_95673_750x500_fill_catmullrom_top_3.png,"
Victoria Drake
","
37
","
2021-10-17
","
BSD-2-Clause
","['\nDark\n', '\nDark Mode\n', '\nLight\n', '\nPersonal\n', '\nResponsive\n']",https://github.com/victoriadrake/neofeed-theme/blob/master/.github/CONTRIBUTING.md,https://themes.gohugo.io/themes/v2/
"
Bulma
","
Bulma is a simple and a responsive Hugo theme that offers a traditional blog mixed with a landing page.
",https://d33wubrfki0l68.cloudfront.net/5a6bd531ac71f47f35db390ab2a54f76cb82c224/80f1d/themes/bulma/screenshot_hubb331490a1719a9455c7f93ca22d19af_1156535_750x500_fill_catmullrom_top_3.png,"
jeblister
","
36
","
2019-04-15
","
MIT
","['\nBlog\n', '\nLanding\n', '\nResponsive\n', '\nrecent release of Hugo.\n', '\nVersion Configuration\n', '\ntag a new version.\n']",https://github.com/aFarkas/lazysizes,https://themes.gohugo.io/themes/bulma/
"
Hugo Product Launch
","
A Hugo theme for young start-ups, product launches, and »coming soon«-websites. Includes contact form & newsletter sign up via Netlify. Deploy with one click!
",https://d33wubrfki0l68.cloudfront.net/6e0f960d71d380e1e6a80bad010c286cc8daa202/6deb8/themes/hugo-product-launch/screenshot_hu212c1064e11a8348edcd4935b84ca85c_264942_750x500_fill_catmullrom_top_3.png,"
Jan Raasch
","
35
","
2021-10-01
","
Creative Commons Attribution 4.0 International Public License (CC BY 4.0)
","['\nCompany\n', '\nContact\n', '\nLanding\n', '\nNewsletter\n', '\nPersonal\n', '\nResponsive\n']",https://github.com/janraasch/hugo-product-launch/blob/master/MORE_PERMISSIONS.md,https://themes.gohugo.io/themes/hugo-product-launch/
"
Simple Resume
","
This is a simple resume that you can print or host on the web
",https://d33wubrfki0l68.cloudfront.net/3cc53bd01ca9a31241b4722c51ae7c796802b718/b32a9/themes/simple-resume/screenshot_hu845549e4047127913d9ef4f2c6784c78_110624_750x500_fill_catmullrom_top_3.png,"
Tyler Lawson
","
17
","
2021-10-26
","
MIT
",['\nMinimal\n'],https://github.com/tylerjlawson/simple-resume,https://themes.gohugo.io/themes/simple-resume/
"
Minima
","
A Clean and minimal Hugo theme porting from Minima on Hexo.
",https://d33wubrfki0l68.cloudfront.net/e443b8d1e3bed8c59571d8d7ed9f7e2ff61873ad/1a7f3/themes/hugo-theme-minima/screenshot_hu5a757e72ceb57a2e208ff78e8f267662_204832_750x500_fill_catmullrom_top_3.png,"
XJJ
","
14
","
2021-12-02
","
MIT
","['\nBlog\n', '\nDark\n', '\nMinimal\n', '\nPersonal\n', '\nPortfolio\n', '\nResponsive\n']",https://github.com/Mivinci/hugo-theme-minima/issues,https://themes.gohugo.io/themes/hugo-theme-minima/
"
Contrast
","
Minimalistic Hugo theme
",https://d33wubrfki0l68.cloudfront.net/485f177dedb74a1b2c33caa386092021e7890f1b/dbb44/themes/contrast-hugo/screenshot_hud362654a2ebd40a7a6ce6ec11ef248bd_170187_750x500_fill_catmullrom_top_3.png,"
Niklas Buschmann
","
31
","
2021-03-13
","
public domain
",['\nBlog\n'],https://github.com/jekyll/minima,https://themes.gohugo.io/themes/contrast-hugo/
"
Bookworm
","
Bookworm is clean and modern Hugo blog theme focused on high speed and support muliple authors. Bookworm fits perfectly any kind of blog specially personal, photography, travel or biography blogs. Bookworm is fully responsive, Super fast and powered by Bootstrap.
",https://d33wubrfki0l68.cloudfront.net/9c6467b93624199645a443de9bf176c7e8be20e4/8fbfa/themes/bookworm/screenshot_hue18e65e2a50c406adbf5f5260cc09bdd_87910_750x500_fill_catmullrom_top_3.png,"
gethugothemes
","
31
","
2021-07-19
","
MIT
","['\nBlog\n', '\nBootstrap\n', '\nContact\n', '\nLight\n', '\nResponsive\n']",https://github.com/krisk/fuse,https://themes.gohugo.io/themes/bookworm/
"
Doors
","
Single page theme for links to your works
",https://d33wubrfki0l68.cloudfront.net/3d6dd85a049a630fa581cf6808cec676bc3d5803/6c164/themes/hugo-theme-doors/screenshot_hu1c3dde69a83f8a3b9dec0c75d20f099c_599570_750x500_fill_catmullrom_top_3.png,"
zzzmisa
","
10
","
2021-12-25
","
MIT
","['\nGallery\n', '\nLanding\n', '\nPortfolio\n', '\nResponsive\n']",https://github.com/zzzmisa/hugo-theme-doors/blob/master/layouts/index.html,https://themes.gohugo.io/themes/hugo-theme-doors/
